Country Name,Country Code,Series,Series Code,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
Brazil,BRA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,129573,137531,149533,159195,168389,175220,..,..
Brazil,BRA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,87083,94991,102192,107400,111294,119141,..,49668,52750,57923,64588,71890,79478,88575,94850,102368,107640,112123,115028,..,..
British Virgin Islands,VGB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14680,16070,17140,17810,19990,23090,27580,30930,34150,32460,33300,35520,42370,45320,43140,38830,33160,29800,29660,..,..
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,333165,340034,346782,353293,359433,365114,370263,374965,379421,383906,388646,393688,398989,404421,409769,414907,419800,424473,428962,433000,..
Brunei Darussalam,BRN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,4807,6620,7089,7054,7445,6803,6782,..
Brunei Darussalam,BRN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,1007,1058,886,792,871,874,1027,..
Brunei Darussalam,BRN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,6,8,11,13,15,16,20,19,23,29,102,92,175,212,176,182,255,294,356,..
Bulgaria,BGR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1650,1760,1950,2350,3030,3770,4270,4820,6100,6750,6980,7220,7420,7590,7730,7480,7580,7860,8860,..,..
Bulgaria,BGR,"Population, total",SP.POP.TOTL,8170172,8009142,7837161,7775327,7716860,7658972,7601022,7545338,7492561,7444443,7395599,7348328,7305888,7265115,7223938,7177991,7127822,7075947,7025037,6970000,..
Bulgaria,BGR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,195637,191416,186702,178365,165572,155091,..,..
Bulgaria,BGR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,82951,85823,85634,81592,77627,74680,..,..
Bulgaria,BGR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,3091,3414,3998,4440,4834,5079,5163,4816,4353,3949,3850,4095,4703,5371,6055,6617,6750,6738,6564,..,..
Burkina Faso,BFA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,250,240,240,280,340,410,430,460,520,550,570,600,650,690,690,630,600,590,670,..,..
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,11607942,11944587,12293100,12654621,13030569,13421930,13829176,14252021,14689725,15141098,15605217,16081911,16571246,17072775,17586017,18110624,18646378,19193284,19751535,20321000,..
Burkina Faso,BFA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43145,..,..,..,..,..,..
Burkina Faso,BFA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33243,..,..,..,..,..,..
Burkina Faso,BFA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,0,1236,..,744,1861,2163,2405,..,1415,..,..,..,..,1382,..
Burundi,BDI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,130,130,130,120,120,140,150,170,190,200,220,230,250,260,260,260,270,280,280,..,..
Burundi,BDI,"Population, total",SP.POP.TOTL,6378871,6525545,6704113,6909154,7131693,7364862,7607849,7862214,8126102,8397668,8675602,8958406,9245988,9540289,9844297,10160030,10487998,10827024,11175378,11531000,..
Burundi,BDI,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,27144,35184,41130,..,34907,38104,40300,..,..
Burundi,BDI,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,650,642,1866,..,1907,1530,1262,..,..
Burundi,BDI,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,57,13,21,..,64,69,..,..,..,..,..,..,121,101,..,..,452,486,307,..,..
Cabo Verde,CPV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1410,1350,1300,1520,1900,2160,2300,2820,3300,3480,3400,3510,3440,3490,3360,3210,3130,3080,3420,..,..
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,428188,435709,442951,449930,456617,463032,469170,475060,480842,486671,492654,498856,505235,511748,518269,524743,531146,537497,543767,550000,..
Cabo Verde,CPV,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,12074,12516,11566,11847,11782,10988,..,..
Cabo Verde,CPV,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,503,432,442,443,362,370,..,..
Cabo Verde,CPV,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,8,8,..,..,..,..,..,..,10,19,10,10,14,30,62,..,..
Cambodia,KHM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,300,310,320,350,400,460,520,590,670,700,750,810,880,970,1020,1060,1140,1240,1390,..,..
Cambodia,KHM,"Population, total",SP.POP.TOTL,12155239,12405408,12637727,12856163,13066469,13273354,13477709,13679962,13883834,14093604,14312212,14541423,14780454,15026332,15274503,15521436,15766293,16009414,16249798,16487000,..
Cambodia,KHM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,182987,..,165539,168242,179258,..
Cambodia,KHM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18253,..,20272,22022,23256,..
Cambodia,KHM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,0,515,..,270,448,862,..,..,1006,..,..,..,1175,..,1222,1349,..,..
Cameroon,CMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,670,640,630,730,910,1010,1060,1110,1240,1320,1330,1350,1360,1430,1480,1440,1380,1340,1440,..,..
Cameroon,CMR,"Population, total",SP.POP.TOTL,15513945,15928910,16357602,16800865,17259322,17733410,18223674,18730282,19252666,19789919,20341241,20906388,21485266,22077298,22681858,23298368,23926539,24566045,25216237,25876000,..
Cameroon,CMR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211358,152807,188295,224903,..,..
Cameroon,CMR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48060,62119,54725,62008,..,..
Cameroon,CMR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,2169,2599,637,793,1202,..,..,..,..,3355,12919,5662,7258,..,..
Canada,CAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,22620,23030,23620,25860,29900,34800,38500,43080,45640,43230,44480,47190,51080,52810,52190,47590,43880,42960,44940,..,..
Canada,CAN,"Population, total",SP.POP.TOTL,30685730,31020902,31360079,31644028,31940655,32243753,32571174,32889025,33247118,33628895,34004889,34339328,34714222,35082954,35437435,35702908,36109487,36543321,37057765,37375000,..
Canada,CAN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,945737,984347,991742,982168,1023303,1025271,1005055,..,..
Canada,CAN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,187555,194818,196474,189183,181292,198662,202679,..,..
Canada,CAN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,26221,..,27500,..,34716,34770,36705,38361,41259,42960,45441,47616,48612,50772,51552,52557,52385,52917,53455,..,..
Caribbean small states,CSS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4143.38399,4850.9055,3991.49754,..
Caribbean small states,CSS,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,1012.10966,974.96765,976.7198,800.38977,699.11572,593.00332,796.50353,779.75844,711.11395,662.91244,717.54353,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,70220,71040,49570,44030,42930,44370,45730,47140,..,..,..
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,42303,43935,45351,46632,47902,49261,50740,52280,53836,55322,56672,57878,58958,59932,60848,61724,62569,63382,64174,65000,..
Cayman Islands,CYM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,260,260,250,260,300,340,350,380,420,480,510,530,570,380,390,400,410,440,490,..,..
Central African Republic,CAF,"Population, total",SP.POP.TOTL,3640427,3722018,3802128,3881181,3959875,4038382,4118069,4198010,4273366,4337625,4386768,4418636,4436415,4447942,4464175,4493170,4537687,4596028,4666377,4745000,..
Central African Republic,CAF,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,2961311.184,2888002.927,2705837,2544098,2432629,2336794,2250995.583,2250995.505,..
Central Europe and the Baltics,CEB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,1358323.468,1283527,1233055,1189178,1153286,1128257,1100979.5,1100979.463,..
Central Europe and the Baltics,CEB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,56304,66044,71880,106910,101663,111566,109963,116716,118779,119094,126375,130538,130070,127983,126160,123720,120244,120905,118573.333,118573.3298,..
Chad,TCD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,180,190,190,210,330,470,530,630,700,830,910,880,960,970,980,880,730,640,670,..,..
Chad,TCD,"Population, total",SP.POP.TOTL,8355654,8678051,9019233,9373916,9734767,10096633,10457124,10818024,11183588,11560147,11952136,12360989,12784750,13220424,13663559,14110975,14561666,15016773,15477751,15947000,..
Chad,TCD,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38285,..,..,..,..,..
Chad,TCD,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2348,..,..,..,..,..
Chad,TCD,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,195,..,..,..,..,..
Channel Islands,CHI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,42510,41460,40720,43340,50340,56270,60750,66230,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Population, total",SP.POP.TOTL,148443,149097,149596,150068,150716,151678,153008,154636,156433,158178,159734,160998,162056,163038,164100,165385,166923,168665,170499,172000,..
Channel Islands,CHI,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5060,4800,4540,4510,5190,6210,7340,8690,10050,9950,10750,12340,14350,15270,14990,14140,13420,13290,14670,..,..
Chile,CHL,"Population, total",SP.POP.TOTL,15342353,15516113,15684409,15849652,16014971,16182721,16354504,16530195,16708258,16886186,17062536,17233576,17400347,17571507,17758959,17969353,18209068,18470439,18729160,18952000,..
Chile,CHL,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,755508,764133.1333,770904.1286,782588.25,789643.3667,805053.2167,..,..
Chile,CHL,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,88251,89092.68333,86657.96667,89991.83333,92962,96619.91667,..,..
Chile,CHL,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,7705,..,1103,1743,2021,2496,2753,3035,3629,3738,4055,3955,4328,4475,4775.08333,5002.83333,5354.33333,5381.33333,5789,..,..
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,940,1010,1110,1280,1510,1760,2060,2510,3100,3680,4340,5050,5930,6770,7500,7910,8210,8650,9460,..,..
China,CHN,"Population, total",SP.POP.TOTL,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1344130000,1350695000,1357380000,1364270000,1371220000,1378665000,1386395000,1392730000,1397295000,..
China,CHN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,17916021,21533196,22338787,22655613,22863566,23124011,24075437,..
China,CHN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,1983074,2146656,2213805,2236377,2278186,2339554,2409068,..
China,CHN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,290853,306651,322648,338528,357091,380444,410153,..
Colombia,COL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2340,2330,2370,2370,2620,2990,3500,4120,4700,5130,5610,6320,7290,7910,8190,7330,6460,5930,6180,..,..
Colombia,COL,"Population, total",SP.POP.TOTL,39629968,40255967,40875360,41483869,42075955,42647723,43200897,43737516,44254975,44750054,45222700,45663099,46076848,46497267,46969209,47520667,48171392,48901066,49648685,50339000,..
Colombia,COL,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1295528,1369149,1431983,1513288,1548587,1557594,..,..
Colombia,COL,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,122003,135784,138888,154124,159612,157581,..,..
Colombia,COL,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,321,..,765,961,1131,..,1532,1631,2326,2784,3063,3800,4428,5158,5713,6071,6225,..,..
Comoros,COM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,730,700,680,780,940,1090,1130,1160,1290,1370,1380,1400,1420,1490,1480,1380,1320,1280,1380,..,..
Comoros,COM,"Population, total",SP.POP.TOTL,542357,555888,569479,583211,597228,611627,626425,641620,657229,673252,689692,706569,723871,741505,759390,777424,795592,813892,832322,851000,..
Comoros,COM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,5008,5449,..,..,..,..,..,..
Comoros,COM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,87,0,..,..,..,..,..,..
Comoros,COM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,130,140,190,170,190,200,230,260,290,300,320,340,380,410,440,460,470,460,490,..,..
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,47105826,48428545,49871666,51425580,53068880,54785903,56578037,58453683,60411195,62448574,64563854,66755153,69020747,71358807,73767447,76244544,78789127,81398764,84068091,86791000,..
"Congo, Dem. Rep.",COD,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,369160,..,..,..,..
"Congo, Dem. Rep.",COD,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93444,..,..,..,..
"Congo, Dem. Rep.",COD,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2074,..,..,..,..
"Congo, Rep.",COG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,560,630,670,690,770,950,1180,1350,1790,1880,2120,2120,2390,2490,2590,2410,1820,1480,1640,..,..
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,3127411,3217933,3310387,3406922,3510468,3622775,3745141,3876119,4011486,4145391,4273731,4394844,4510198,4622761,4736974,4856095,4980999,5110702,5244363,5381000,..
"Congo, Rep.",COG,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,13927,..,..,..,34176,..,..,..
"Congo, Rep.",COG,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,6801,..,..,..,7032,..,..,..
"Congo, Rep.",COG,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,81,75,..,..,..,..,..,..,..,..,389,213,261,..,..,..,821,..,..,..
